Date,Close/Last,Volume,Open,High,Low,,,,,,,,,
1/30/24,$145.06 ,16983630,$146.80 ,$149.50 ,$144.57 ,,,,,,,,,
1/29/24,$158.02 ,5459688,$158.41 ,$158.75 ,$156.50 ,,,,,,,,,
1/26/24,$159.30 ,2818351,$160.07 ,$161.35 ,$158.25 ,,,,,,,,,
1/25/24,$159.71 ,4069996,$158.55 ,$160.33 ,$158.16 ,,,,,,,,,
1/24/24,$156.58 ,3187644,$160.79 ,$160.82 ,$156.53 ,,,,,,,,,
1/23/24,$160.06 ,3442999,$159.03 ,$160.46 ,$158.63 ,,,,,,,,,
1/22/24,$158.60 ,2631588,$157.78 ,$159.28 ,$157.31 ,,,,,,,,,
1/19/24,$156.89 ,3097636,$156.96 ,$157.81 ,$155.02 ,,,,,,,,,
1/18/24,$156.53 ,3095886,$155.26 ,$156.92 ,$153.82 ,,,,,,,,,
1/17/24,$154.56 ,3930212,$153.57 ,$154.82 ,$152.02 ,,,,,,,,,
1/16/24,$155.33 ,5331422,$158.17 ,$158.17 ,$155.14 ,,,,,,,,,
1/12/24,$158.31 ,3474558,$160.23 ,$161.00 ,$158.29 ,,,,,,,,,
1/11/24,$159.25 ,3341989,$161.44 ,$161.47 ,$158.88 ,,,,,,,,,
1/10/24,$161.22 ,2399421,$160.14 ,$161.48 ,$159.36 ,,,,,,,,,
1/9/24,$159.94 ,2639683,$159.02 ,$160.26 ,$158.30 ,,,,,,,,,
1/8/24,$159.92 ,2469699,$158.57 ,$159.99 ,$157.48 ,,,,,,,,,
1/5/24,$158.72 ,2537266,$156.42 ,$159.46 ,$156.25 ,,,,,,,,,
1/4/24,$156.99 ,3173410,$157.05 ,$158.32 ,$156.41 ,,,,,,,,,
1/3/24,$157.54 ,3257197,$157.27 ,$159.29 ,$156.18 ,,,,,,,,,
1/2/24,$158.34 ,4363762,$156.94 ,$160.52 ,$156.30 ,,,,,,,,,
12/29/23,$157.23 ,2186585,$157.08 ,$158.19 ,$156.13 ,,,,,,,,,
12/28/23,$157.31 ,2254926,$155.90 ,$157.76 ,$155.90 ,,,,,,,,,
12/27/23,$156.84 ,3116363,$158.02 ,$158.44 ,$156.27 ,,,,,,,,,
12/26/23,$158.03 ,2384111,$157.05 ,$158.54 ,$157.05 ,,,,,,,,,
12/22/23,$158.25 ,2332482,$158.00 ,$159.59 ,$157.82 ,,,,,,,,,
12/21/23,$157.16 ,3778550,$157.60 ,$157.92 ,$155.24 ,,,,,,,,,
12/20/23,$156.96 ,5624485,$156.87 ,$160.55 ,$156.50 ,,,,,,,,,
12/19/23,$161.62 ,3926466,$162.01 ,$162.20 ,$160.16 ,,,,,,,,,
12/18/23,$161.57 ,3883790,$163.38 ,$163.82 ,$161.39 ,,,,,,,,,
12/15/23,$162.94 ,8738189,$161.37 ,$163.81 ,$160.06 ,,,,,,,,,
12/14/23,$162.36 ,6401948,$158.96 ,$163.47 ,$158.78 ,,,,,,,,,
12/13/23,$157.25 ,4058137,$154.84 ,$157.39 ,$154.02 ,,,,,,,,,
12/12/23,$155.37 ,3039948,$155.95 ,$157.11 ,$154.92 ,,,,,,,,,
12/11/23,$155.78 ,3742139,$155.65 ,$156.37 ,$154.84 ,,,,,,,,,
12/8/23,$156.30 ,2845911,$156.08 ,$157.68 ,$155.96 ,,,,,,,,,
12/7/23,$156.50 ,3241213,$155.87 ,$157.61 ,$155.50 ,,,,,,,,,
12/6/23,$155.29 ,2995804,$155.02 ,$156.06 ,$154.46 ,,,,,,,,,
12/5/23,$154.16 ,2485296,$155.00 ,$155.53 ,$153.56 ,,,,,,,,,
12/4/23,$155.92 ,2717892,$153.72 ,$156.23 ,$153.29 ,,,,,,,,,
12/1/23,$154.91 ,3945323,$151.99 ,$154.97 ,$151.02 ,,,,,,,,,
11/30/23,$151.61 ,4664443,$152.85 ,$153.07 ,$150.77 ,,,,,,,,,
11/29/23,$152.29 ,2981656,$151.52 ,$153.46 ,$151.45 ,,,,,,,,,
11/28/23,$150.74 ,3074002,$149.70 ,$151.08 ,$148.98 ,,,,,,,,,
11/27/23,$149.59 ,3320030,$151.04 ,$151.44 ,$149.57 ,,,,,,,,,
11/24/23,$152.03 ,1644358,$151.17 ,$152.04 ,$150.75 ,,,,,,,,,
11/22/23,$150.75 ,2640250,$150.96 ,$151.24 ,$149.94 ,,,,,,,,,
11/21/23,$149.77 ,3080839,$149.50 ,$150.11 ,$148.50 ,,,,,,,,,
11/20/23,$149.57 ,4733465,$147.85 ,$150.28 ,$146.87 ,,,,,,,,,
11/17/23,$147.98 ,3320750,$147.68 ,$148.05 ,$146.20 ,,,,,,,,,
11/16/23,$146.91 ,3729290,$147.27 ,$148.20 ,$145.64 ,,,,,,,,,
11/15/23,$147.17 ,4766672,$144.00 ,$147.90 ,$143.95 ,,,,,,,,,
11/14/23,$143.17 ,4258832,$140.04 ,$143.77 ,$139.91 ,,,,,,,,,
11/13/23,$138.17 ,3211537,$137.67 ,$138.55 ,$137.01 ,,,,,,,,,
11/10/23,$138.11 ,5684583,$138.71 ,$138.82 ,$136.52 ,,,,,,,,,
11/9/23,$139.95 ,3411097,$142.94 ,$142.94 ,$139.87 ,,,,,,,,,
11/8/23,$141.95 ,2896590,$142.13 ,$143.42 ,$141.46 ,,,,,,,,,
11/7/23,$141.85 ,2952623,$141.48 ,$142.10 ,$140.60 ,,,,,,,,,
11/6/23,$142.27 ,2931436,$143.22 ,$143.49 ,$141.29 ,,,,,,,,,
11/3/23,$142.86 ,3272215,$143.23 ,$144.81 ,$142.81 ,,,,,,,,,
11/2/23,$141.99 ,3904584,$141.90 ,$143.38 ,$141.72 ,,,,,,,,,
11/1/23,$139.80 ,3566835,$141.38 ,$142.14 ,$138.05 ,,,,,,,,,
10/31/23,$141.25 ,3996879,$138.62 ,$141.32 ,$138.22 ,,,,,,,,,
10/30/23,$138.78 ,5662402,$135.91 ,$139.23 ,$134.31 ,,,,,,,,,
10/27/23,$134.83 ,6594553,$138.43 ,$139.79 ,$133.68 ,,,,,,,,,
10/26/23,$138.21 ,10581410,$142.50 ,$146.29 ,$137.93 ,,,,,,,,,
10/25/23,$146.93 ,3565833,$148.74 ,$148.90 ,$146.01 ,,,,,,,,,
10/24/23,$149.32 ,2802329,$148.74 ,$150.21 ,$148.34 ,,,,,,,,,
10/23/23,$148.16 ,4552659,$151.25 ,$151.58 ,$147.89 ,,,,,,,,,
10/20/23,$151.96 ,5022493,$152.34 ,$153.34 ,$151.94 ,,,,,,,,,
10/19/23,$152.06 ,3035195,$154.47 ,$155.14 ,$151.78 ,,,,,,,,,
10/18/23,$153.82 ,2974728,$155.50 ,$155.79 ,$153.64 ,,,,,,,,,
10/17/23,$157.18 ,2936990,$155.19 ,$157.66 ,$155.02 ,,,,,,,,,
10/16/23,$156.65 ,3349697,$156.74 ,$158.49 ,$156.12 ,,,,,,,,,
10/13/23,$155.08 ,2759887,$156.12 ,$157.37 ,$154.58 ,,,,,,,,,
10/12/23,$155.38 ,2340494,$155.50 ,$155.55 ,$153.56 ,,,,,,,,,
10/11/23,$155.30 ,2209802,$155.78 ,$156.24 ,$153.47 ,,,,,,,,,
10/10/23,$155.55 ,2083532,$154.51 ,$156.45 ,$154.28 ,,,,,,,,,
10/9/23,$154.34 ,1766017,$153.45 ,$154.80 ,$152.54 ,,,,,,,,,
10/6/23,$154.27 ,2383609,$152.88 ,$155.15 ,$152.30 ,,,,,,,,,
10/5/23,$153.38 ,2922292,$153.04 ,$153.98 ,$152.60 ,,,,,,,,,
10/4/23,$153.72 ,2600620,$154.40 ,$155.38 ,$152.45 ,,,,,,,,,
10/3/23,$153.75 ,3687671,$154.27 ,$156.36 ,$153.02 ,,,,,,,,,
10/2/23,$155.08 ,3243692,$155.15 ,$155.42 ,$153.64 ,,,,,,,,,
9/29/23,$155.87 ,5034589,$156.50 ,$157.33 ,$155.06 ,,,,,,,,,
9/28/23,$155.50 ,5571684,$152.63 ,$155.56 ,$152.43 ,,,,,,,,,
9/27/23,$152.41 ,3419503,$152.48 ,$152.80 ,$150.54 ,,,,,,,,,
9/26/23,$151.90 ,3461990,$153.00 ,$154.01 ,$151.80 ,,,,,,,,,
9/25/23,$154.31 ,2900479,$152.93 ,$155.39 ,$152.82 ,,,,,,,,,
9/22/23,$153.78 ,3206785,$155.42 ,$155.84 ,$153.51 ,,,,,,,,,
9/21/23,$155.43 ,3801458,$157.00 ,$157.78 ,$155.23 ,,,,,,,,,
9/20/23,$157.64 ,2301142,$158.60 ,$159.42 ,$157.35 ,,,,,,,,,
9/19/23,$158.01 ,2349033,$158.30 ,$158.68 ,$156.51 ,,,,,,,,,
9/18/23,$158.44 ,2729369,$159.91 ,$160.15 ,$158.08 ,,,,,,,,,
9/15/23,$160.49 ,4382293,$160.73 ,$161.47 ,$159.65 ,,,,,,,,,
9/14/23,$160.73 ,2796439,$159.76 ,$160.88 ,$159.03 ,,,,,,,,,
9/13/23,$157.84 ,4071931,$156.56 ,$158.05 ,$155.86 ,,,,,,,,,
9/12/23,$156.57 ,6232521,$157.37 ,$158.00 ,$155.10 ,,,,,,,,,
9/11/23,$160.89 ,3637996,$161.60 ,$162.28 ,$160.34 ,,,,,,,,,
9/8/23,$161.04 ,3561848,$162.42 ,$162.42 ,$160.60 ,,,,,,,,,
9/7/23,$162.24 ,3013167,$161.99 ,$162.65 ,$160.52 ,,,,,,,,,
9/6/23,$162.31 ,3883549,$163.88 ,$164.25 ,$161.45 ,,,,,,,,,
9/5/23,$163.97 ,4897473,$167.50 ,$168.02 ,$163.61 ,,,,,,,,,
9/1/23,$168.00 ,3286591,$170.52 ,$170.68 ,$167.34 ,,,,,,,,,
8/31/23,$169.40 ,3549814,$172.03 ,$172.69 ,$169.30 ,,,,,,,,,
8/30/23,$172.01 ,2713341,$172.05 ,$172.75 ,$170.99 ,,,,,,,,,
8/29/23,$171.75 ,3261293,$169.34 ,$171.93 ,$169.00 ,,,,,,,,,
8/28/23,$168.84 ,1967777,$169.70 ,$170.66 ,$167.96 ,,,,,,,,,
8/25/23,$168.87 ,2506999,$167.43 ,$169.35 ,$166.85 ,,,,,,,,,
8/24/23,$167.00 ,2207639,$168.03 ,$168.82 ,$166.97 ,,,,,,,,,
8/23/23,$168.88 ,2375193,$167.71 ,$169.32 ,$167.34 ,,,,,,,,,
8/22/23,$166.86 ,2702240,$169.00 ,$170.36 ,$166.40 ,,,,,,,,,
8/21/23,$168.49 ,3512019,$170.91 ,$171.73 ,$167.07 ,,,,,,,,,
8/18/23,$171.24 ,2868452,$169.81 ,$172.16 ,$169.81 ,,,,,,,,,
8/17/23,$170.74 ,2986577,$171.36 ,$171.55 ,$170.05 ,,,,,,,,,
8/16/23,$170.74 ,2500538,$172.10 ,$173.58 ,$170.58 ,,,,,,,,,
8/15/23,$173.26 ,2269269,$174.45 ,$174.56 ,$172.76 ,,,,,,,,,
8/14/23,$175.51 ,2980792,$176.12 ,$176.44 ,$174.56 ,,,,,,,,,
8/11/23,$176.62 ,3558532,$178.27 ,$179.03 ,$175.90 ,,,,,,,,,
8/10/23,$180.38 ,3964791,$180.08 ,$182.25 ,$179.93 ,,,,,,,,,
8/9/23,$179.37 ,3249463,$179.12 ,$181.37 ,$178.56 ,,,,,,,,,
8/8/23,$180.55 ,6433351,$183.06 ,$184.33 ,$176.02 ,,,,,,,,,
8/7/23,$182.15 ,4411684,$182.00 ,$183.24 ,$180.74 ,,,,,,,,,
8/4/23,$180.94 ,4437391,$182.13 ,$182.60 ,$180.47 ,,,,,,,,,
8/3/23,$181.50 ,3694497,$182.34 ,$184.56 ,$181.26 ,,,,,,,,,
8/2/23,$183.35 ,2012694,$183.95 ,$185.36 ,$182.84 ,,,,,,,,,
8/1/23,$185.50 ,2827369,$186.86 ,$187.00 ,$183.77 ,,,,,,,,,
7/31/23,$187.13 ,2325150,$187.81 ,$188.32 ,$186.20 ,,,,,,,,,
7/28/23,$187.89 ,2304647,$188.39 ,$189.65 ,$187.69 ,,,,,,,,,
7/27/23,$186.52 ,3251374,$185.12 ,$187.23 ,$184.05 ,,,,,,,,,
7/26/23,$184.39 ,4189081,$183.25 ,$185.13 ,$181.72 ,,,,,,,,,
7/25/23,$184.69 ,10006570,$187.81 ,$192.98 ,$182.14 ,,,,,,,,,
7/24/23,$188.34 ,2460229,$185.86 ,$189.35 ,$185.72 ,,,,,,,,,
7/21/23,$187.30 ,5071459,$186.91 ,$189.48 ,$186.74 ,,,,,,,,,
7/20/23,$186.94 ,2703631,$186.63 ,$188.21 ,$185.60 ,,,,,,,,,
7/19/23,$186.02 ,3019087,$184.60 ,$186.47 ,$184.60 ,,,,,,,,,
7/18/23,$184.57 ,2387566,$182.82 ,$184.90 ,$182.82 ,,,,,,,,,
7/17/23,$182.74 ,2556717,$184.48 ,$184.50 ,$182.42 ,,,,,,,,,
7/14/23,$185.26 ,2213650,$184.78 ,$185.67 ,$183.90 ,,,,,,,,,
7/13/23,$185.36 ,2857410,$186.64 ,$187.82 ,$185.33 ,,,,,,,,,
7/12/23,$186.49 ,2586007,$187.07 ,$187.67 ,$185.47 ,,,,,,,,,
7/11/23,$185.24 ,2896662,$181.93 ,$185.50 ,$181.36 ,,,,,,,,,
7/10/23,$181.33 ,2372713,$179.68 ,$182.43 ,$179.68 ,,,,,,,,,
7/7/23,$179.76 ,3145285,$178.11 ,$181.72 ,$178.04 ,,,,,,,,,
7/6/23,$179.28 ,3012410,$178.66 ,$179.40 ,$177.59 ,,,,,,,,,
7/5/23,$179.97 ,4820629,$179.37 ,$181.70 ,$178.79 ,,,,,,,,,
7/3/23,$183.77 ,3330016,$178.26 ,$184.16 ,$178.18 ,,,,,,,,,
6/30/23,$179.25 ,4892851,$176.59 ,$179.65 ,$175.56 ,,,,,,,,,
6/29/23,$176.05 ,2301550,$175.42 ,$176.19 ,$174.79 ,,,,,,,,,
6/28/23,$175.66 ,2746443,$174.12 ,$176.08 ,$173.66 ,,,,,,,,,
6/27/23,$174.67 ,2711553,$173.39 ,$175.49 ,$172.47 ,,,,,,,,,
6/26/23,$172.75 ,3763109,$169.22 ,$173.04 ,$169.22 ,,,,,,,,,
6/23/23,$169.29 ,11278590,$169.60 ,$171.16 ,$168.71 ,,,,,,,,,
6/22/23,$171.38 ,4192807,$172.16 ,$173.50 ,$170.96 ,,,,,,,,,
6/21/23,$173.63 ,4935490,$174.13 ,$176.59 ,$172.87 ,,,,,,,,,
6/20/23,$177.27 ,3088520,$176.46 ,$178.68 ,$176.46 ,,,,,,,,,
6/16/23,$178.58 ,8469269,$179.99 ,$180.27 ,$176.10 ,,,,,,,,,
6/15/23,$179.00 ,4162854,$175.46 ,$179.30 ,$175.42 ,,,,,,,,,
6/14/23,$174.88 ,4476124,$173.66 ,$176.70 ,$173.09 ,,,,,,,,,
6/13/23,$172.89 ,3527973,$171.31 ,$173.38 ,$171.11 ,,,,,,,,,
6/12/23,$171.50 ,2795236,$170.84 ,$171.82 ,$170.03 ,,,,,,,,,
6/9/23,$170.49 ,2838567,$171.00 ,$171.38 ,$169.56 ,,,,,,,,,
6/8/23,$171.48 ,3676419,$171.48 ,$171.62 ,$169.63 ,,,,,,,,,
6/7/23,$171.50 ,3435606,$167.35 ,$171.67 ,$166.90 ,,,,,,,,,
6/6/23,$167.59 ,2521998,$166.51 ,$168.66 ,$166.18 ,,,,,,,,,
6/5/23,$167.85 ,2314285,$169.95 ,$169.11 ,$167.62 ,,,,,,,,,
6/2/23,$170.14 ,2752177,$168.76 ,$170.94 ,$167.93 ,,,,,,,,,
6/1/23,$167.83 ,2525005,$167.51 ,$168.92 ,$166.21 ,,,,,,,,,
5/31/23,$167.00 ,5106097,$169.06 ,$169.22 ,$166.30 ,,,,,,,,,
5/30/23,$169.76 ,2542214,$171.69 ,$171.84 ,$168.92 ,,,,,,,,,
5/26/23,$171.57 ,2292008,$171.73 ,$172.91 ,$171.18 ,,,,,,,,,
5/25/23,$171.23 ,2977043,$168.58 ,$172.08 ,$168.17 ,,,,,,,,,
5/24/23,$167.72 ,2410563,$168.85 ,$169.66 ,$167.45 ,,,,,,,,,
5/23/23,$169.79 ,2660616,$170.59 ,$172.26 ,$169.25 ,,,,,,,,,
5/22/23,$171.51 ,2675560,$171.61 ,$171.85 ,$169.32 ,,,,,,,,,
5/19/23,$170.93 ,2350155,$171.13 ,$171.46 ,$169.37 ,,,,,,,,,
5/18/23,$171.04 ,2747385,$171.64 ,$173.42 ,$169.76 ,,,,,,,,,
5/17/23,$171.36 ,3882431,$167.69 ,$171.77 ,$166.71 ,,,,,,,,,
5/16/23,$166.61 ,3459177,$167.49 ,$167.83 ,$166.15 ,,,,,,,,,
5/15/23,$168.85 ,3048413,$167.56 ,$168.92 ,$166.26 ,,,,,,,,,
5/12/23,$168.50 ,3346831,$169.11 ,$169.86 ,$166.88 ,,,,,,,,,
5/11/23,$170.23 ,3136608,$171.53 ,$171.75 ,$169.18 ,,,,,,,,,
5/10/23,$171.57 ,3233338,$173.73 ,$173.98 ,$169.85 ,,,,,,,,,
5/9/23,$173.01 ,2180685,$172.87 ,$173.80 ,$172.15 ,,,,,,,,,
5/8/23,$174.39 ,2589144,$175.91 ,$176.36 ,$173.60 ,,,,,,,,,
5/5/23,$175.74 ,2775271,$175.18 ,$176.29 ,$173.80 ,,,,,,,,,
5/4/23,$173.29 ,3495232,$174.55 ,$174.94 ,$172.86 ,,,,,,,,,
5/3/23,$175.83 ,3825246,$177.50 ,$178.00 ,$175.50 ,,,,,,,,,
5/2/23,$177.84 ,3527750,$180.70 ,$180.77 ,$177.68 ,,,,,,,,,
5/1/23,$182.20 ,2807893,$179.95 ,$182.69 ,$179.67 ,,,,,,,,,
4/28/23,$179.81 ,3440757,$176.84 ,$180.48 ,$176.51 ,,,,,,,,,
4/27/23,$177.76 ,4679013,$172.76 ,$178.16 ,$172.19 ,,,,,,,,,
4/26/23,$172.57 ,5845607,$175.23 ,$177.06 ,$172.13 ,,,,,,,,,
4/25/23,$176.29 ,12474850,$182.67 ,$183.00 ,$176.22 ,,,,,,,,,
4/24/23,$195.85 ,3689112,$195.36 ,$197.31 ,$194.73 ,,,,,,,,,
4/21/23,$195.21 ,3371885,$194.87 ,$196.50 ,$193.61 ,,,,,,,,,
4/20/23,$194.98 ,3336293,$195.87 ,$197.80 ,$194.12 ,,,,,,,,,
4/19/23,$196.03 ,2652204,$194.28 ,$196.22 ,$194.11 ,,,,,,,,,
4/18/23,$194.12 ,2461589,$193.58 ,$194.67 ,$192.88 ,,,,,,,,,
4/17/23,$193.29 ,1920462,$193.22 ,$194.38 ,$192.58 ,,,,,,,,,
4/14/23,$192.87 ,2034960,$191.00 ,$193.02 ,$190.25 ,,,,,,,,,
4/13/23,$191.00 ,2355589,$190.92 ,$191.60 ,$188.54 ,,,,,,,,,
4/12/23,$189.85 ,3729104,$192.50 ,$194.04 ,$189.02 ,,,,,,,,,
4/11/23,$192.45 ,2844581,$190.50 ,$193.10 ,$189.59 ,,,,,,,,,
4/10/23,$190.26 ,2158050,$187.42 ,$190.55 ,$186.78 ,,,,,,,,,
4/6/23,$188.58 ,2206234,$188.33 ,$189.56 ,$186.53 ,,,,,,,,,
4/5/23,$189.40 ,2718297,$189.84 ,$191.89 ,$189.35 ,,,,,,,,,
4/4/23,$190.61 ,2498853,$194.67 ,$194.88 ,$189.93 ,,,,,,,,,
4/3/23,$193.72 ,2735242,$192.83 ,$193.75 ,$191.32 ,,,,,,,,,
3/31/23,$193.99 ,2571248,$191.93 ,$194.12 ,$190.93 ,,,,,,,,,
3/30/23,$191.09 ,2075292,$191.89 ,$192.20 ,$189.19 ,,,,,,,,,
3/29/23,$191.47 ,2546224,$189.52 ,$191.50 ,$188.86 ,,,,,,,,,
3/28/23,$187.73 ,1850203,$187.42 ,$189.16 ,$186.35 ,,,,,,,,,
3/27/23,$187.32 ,2283386,$187.39 ,$187.96 ,$185.53 ,,,,,,,,,
3/24/23,$186.07 ,2586752,$185.09 ,$186.41 ,$183.72 ,,,,,,,,,
3/23/23,$185.29 ,2901741,$184.78 ,$188.59 ,$183.45 ,,,,,,,,,
3/22/23,$185.54 ,2758367,$186.50 ,$189.62 ,$185.32 ,,,,,,,,,
3/21/23,$186.79 ,2965635,$184.62 ,$186.84 ,$183.80 ,,,,,,,,,
3/20/23,$183.49 ,3974343,$186.26 ,$186.82 ,$181.57 ,,,,,,,,,
3/17/23,$186.79 ,20535900,$189.95 ,$191.94 ,$185.46 ,,,,,,,,,
3/16/23,$187.92 ,4719435,$183.55 ,$188.77 ,$183.55 ,,,,,,,,,
3/15/23,$184.36 ,4306742,$181.42 ,$184.95 ,$180.97 ,,,,,,,,,
3/14/23,$185.06 ,4892221,$185.15 ,$187.83 ,$182.26 ,,,,,,,,,
3/13/23,$182.23 ,4435913,$179.07 ,$183.86 ,$178.21 ,,,,,,,,,
3/10/23,$181.54 ,3442847,$182.69 ,$184.32 ,$179.53 ,,,,,,,,,
3/9/23,$182.88 ,2497496,$185.63 ,$187.63 ,$182.50 ,,,,,,,,,
3/8/23,$184.30 ,2277952,$183.18 ,$184.58 ,$182.28 ,,,,,,,,,
3/7/23,$183.27 ,2822368,$185.19 ,$185.99 ,$182.70 ,,,,,,,,,
3/6/23,$186.51 ,2419460,$185.45 ,$187.67 ,$185.36 ,,,,,,,,,
3/3/23,$185.68 ,2499639,$186.25 ,$186.69 ,$184.62 ,,,,,,,,,
3/2/23,$184.68 ,2334521,$182.82 ,$185.12 ,$181.78 ,,,,,,,,,
3/1/23,$183.08 ,2307530,$181.93 ,$184.75 ,$181.55 ,,,,,,,,,
2/28/23,$182.49 ,3703052,$181.20 ,$183.81 ,$181.13 ,,,,,,,,,
2/27/23,$182.23 ,2925366,$181.88 ,$183.49 ,$181.03 ,,,,,,,,,
2/24/23,$180.15 ,2674392,$178.78 ,$181.14 ,$177.75 ,,,,,,,,,
2/23/23,$179.94 ,2341187,$177.94 ,$180.28 ,$177.85 ,,,,,,,,,
2/22/23,$176.61 ,2376997,$178.37 ,$179.44 ,$176.09 ,,,,,,,,,
2/21/23,$178.46 ,3994806,$179.18 ,$179.57 ,$176.13 ,,,,,,,,,
2/17/23,$183.21 ,2510180,$183.11 ,$184.01 ,$181.35 ,,,,,,,,,
2/16/23,$185.55 ,2633186,$185.15 ,$186.78 ,$183.12 ,,,,,,,,,
2/15/23,$186.84 ,1750601,$185.62 ,$187.04 ,$185.03 ,,,,,,,,,
2/14/23,$186.77 ,1876458,$186.20 ,$187.84 ,$184.97 ,,,,,,,,,
2/13/23,$187.41 ,2481436,$184.75 ,$187.46 ,$183.22 ,,,,,,,,,
2/10/23,$185.22 ,2533948,$183.45 ,$185.59 ,$182.56 ,,,,,,,,,
2/9/23,$184.75 ,2135717,$186.04 ,$187.52 ,$184.56 ,,,,,,,,,
2/8/23,$186.36 ,1970048,$186.73 ,$188.20 ,$186.00 ,,,,,,,,,
2/7/23,$188.29 ,2037849,$187.87 ,$189.21 ,$185.79 ,,,,,,,,,
2/6/23,$188.76 ,2243357,$190.00 ,$190.58 ,$188.18 ,,,,,,,,,
2/3/23,$191.66 ,2766408,$189.06 ,$192.25 ,$187.25 ,,,,,,,,,
2/2/23,$191.29 ,4996140,$186.03 ,$193.71 ,$186.02 ,,,,,,,,,
2/1/23,$184.98 ,4005165,$184.68 ,$185.83 ,$180.80 ,,,,,,,,,
1/31/23,$185.23 ,6872089,$178.77 ,$186.08 ,$178.77 ,,,,,,,,,
1/30/23,$176.97 ,4593318,$180.71 ,$181.85 ,$176.39 ,,,,,,,,,
1/27/23,$182.09 ,2831795,$179.60 ,$183.83 ,$178.80 ,,,,,,,,,
1/26/23,$179.70 ,1627001,$178.63 ,$179.78 ,$176.05 ,,,,,,,,,
1/25/23,$177.46 ,1722176,$178.01 ,$178.02 ,$174.91 ,,,,,,,,,
1/24/23,$179.99 ,1958413,$157.61 ,$181.38 ,$157.61 ,,,,,,,,,
1/23/23,$180.48 ,2240062,$178.51 ,$181.71 ,$177.21 ,,,,,,,,,
1/20/23,$178.13 ,2296408,$176.74 ,$178.19 ,$175.12 ,,,,,,,,,
1/19/23,$176.15 ,2711764,$176.16 ,$177.22 ,$173.66 ,,,,,,,,,
1/18/23,$176.72 ,3085283,$178.80 ,$180.55 ,$176.46 ,,,,,,,,,
1/17/23,$179.00 ,2703314,$181.62 ,$182.38 ,$178.87 ,,,,,,,,,
1/13/23,$182.15 ,2078273,$182.18 ,$183.25 ,$180.77 ,,,,,,,,,
1/12/23,$182.95 ,1832262,$183.47 ,$183.70 ,$180.68 ,,,,,,,,,
1/11/23,$182.23 ,2674711,$179.53 ,$182.46 ,$178.99 ,,,,,,,,,
1/10/23,$178.77 ,2324238,$181.31 ,$181.56 ,$177.26 ,,,,,,,,,
1/9/23,$181.69 ,3214745,$179.22 ,$183.64 ,$178.98 ,,,,,,,,,
1/6/23,$178.95 ,3690149,$175.63 ,$179.54 ,$174.29 ,,,,,,,,,
1/5/23,$173.84 ,2736857,$174.88 ,$175.91 ,$173.33 ,,,,,,,,,
1/4/23,$177.11 ,1965095,$176.45 ,$177.87 ,$175.20 ,,,,,,,,,
1/3/23,$175.28 ,2206482,$174.27 ,$175.83 ,$173.65 ,,,,,,,,,
12/30/22,$173.84 ,1670881,$174.26 ,$174.85 ,$171.89 ,,,,,,,,,
12/29/22,$175.75 ,1369351,$174.79 ,$176.41 ,$174.42 ,,,,,,,,,
12/28/22,$173.61 ,1455898,$177.00 ,$177.47 ,$173.37 ,,,,,,,,,
12/27/22,$176.93 ,1294218,$177.09 ,$177.82 ,$175.62 ,,,,,,,,,
12/23/22,$177.01 ,1897662,$175.92 ,$177.19 ,$174.16 ,,,,,,,,,
12/22/22,$175.61 ,2626811,$174.80 ,$175.66 ,$172.72 ,,,,,,,,,
12/21/22,$176.68 ,2833113,$176.35 ,$176.97 ,$174.28 ,,,,,,,,,
12/20/22,$173.63 ,3062157,$177.33 ,$177.57 ,$173.47 ,,,,,,,,,
12/19/22,$178.43 ,3690251,$178.01 ,$179.96 ,$176.56 ,,,,,,,,,
12/16/22,$178.20 ,8241369,$180.36 ,$181.89 ,$177.62 ,,,,,,,,,
12/15/22,$181.21 ,3478292,$181.50 ,$182.30 ,$179.41 ,,,,,,,,,
12/14/22,$184.31 ,3188928,$183.41 ,$187.25 ,$182.80 ,,,,,,,,,
12/13/22,$183.85 ,3863879,$187.99 ,$188.59 ,$181.93 ,,,,,,,,,
12/12/22,$182.53 ,3214511,$178.68 ,$183.32 ,$178.02 ,,,,,,,,,
12/9/22,$177.64 ,3487165,$179.26 ,$180.14 ,$177.37 ,,,,,,,,,
12/8/22,$179.63 ,3109657,$175.13 ,$180.55 ,$174.85 ,,,,,,,,,
12/7/22,$174.67 ,5124302,$174.40 ,$177.05 ,$173.99 ,,,,,,,,,
12/6/22,$175.10 ,5598203,$179.02 ,$179.49 ,$173.88 ,,,,,,,,,
12/5/22,$181.16 ,5004804,$188.05 ,$188.09 ,$180.59 ,,,,,,,,,
12/2/22,$189.39 ,3661709,$187.29 ,$190.46 ,$186.59 ,,,,,,,,,
12/1/22,$190.19 ,3934710,$189.58 ,$191.60 ,$188.39 ,,,,,,,,,
11/30/22,$189.73 ,7146860,$184.75 ,$189.73 ,$183.93 ,,,,,,,,,
11/29/22,$184.89 ,3671448,$183.99 ,$185.19 ,$182.25 ,,,,,,,,,
11/28/22,$179.91 ,2047781,$180.97 ,$182.28 ,$178.44 ,,,,,,,,,
11/25/22,$182.52 ,912447,$183.65 ,$183.89 ,$182.21 ,,,,,,,,,
11/23/22,$182.84 ,1583827,$183.36 ,$183.93 ,$182.71 ,,,,,,,,,
11/22/22,$182.74 ,2210419,$181.47 ,$182.89 ,$180.47 ,,,,,,,,,
