Date,Close/Last,Volume,Open,High,Low,,,,,,,,,
12/6/23,$142.53 ,18079680,$141.90 ,$144.03 ,$141.35 ,,,,,,,,,
12/5/23,$142.86 ,9597632,$144.76 ,$145.07 ,$142.63 ,,,,,,,,,
12/4/23,$144.87 ,11842830,$144.00 ,$145.70 ,$143.25 ,,,,,,,,,
12/1/23,$144.81 ,11906550,$143.49 ,$146.51 ,$142.60 ,,,,,,,,,
11/30/23,$143.60 ,16275960,$144.98 ,$146.01 ,$142.03 ,,,,,,,,,
11/29/23,$143.91 ,16417140,$146.39 ,$146.49 ,$143.06 ,,,,,,,,,
11/28/23,$145.51 ,9746540,$144.78 ,$146.52 ,$144.06 ,,,,,,,,,
11/27/23,$144.36 ,9850831,$144.65 ,$144.82 ,$142.85 ,,,,,,,,,
11/24/23,$144.90 ,3861030,$144.30 ,$145.94 ,$144.20 ,,,,,,,,,
11/22/23,$144.33 ,7217065,$141.74 ,$144.39 ,$140.72 ,,,,,,,,,
11/21/23,$144.04 ,6783311,$143.83 ,$144.30 ,$142.70 ,,,,,,,,,
11/20/23,$144.38 ,8064012,$144.63 ,$145.69 ,$144.27 ,,,,,,,,,
11/17/23,$144.46 ,11077900,$142.95 ,$145.19 ,$142.40 ,,,,,,,,,
11/16/23,$141.77 ,14031350,$143.02 ,$143.51 ,$140.74 ,,,,,,,,,
11/15/23,$145.56 ,10052080,$144.86 ,$146.64 ,$144.41 ,,,,,,,,,
11/14/23,$145.05 ,11224350,$144.48 ,$145.50 ,$143.86 ,,,,,,,,,
11/13/23,$144.00 ,8747672,$143.15 ,$144.30 ,$142.85 ,,,,,,,,,
11/10/23,$142.95 ,11990410,$143.29 ,$143.44 ,$141.73 ,,,,,,,,,
11/9/23,$141.94 ,10359500,$143.05 ,$143.91 ,$141.78 ,,,,,,,,,
11/8/23,$142.40 ,12654140,$143.88 ,$144.65 ,$142.25 ,,,,,,,,,
11/7/23,$144.41 ,15054580,$145.16 ,$145.61 ,$143.24 ,,,,,,,,,
11/6/23,$147.00 ,10634160,$148.73 ,$149.33 ,$146.69 ,,,,,,,,,
11/3/23,$147.61 ,13159990,$148.30 ,$148.56 ,$146.15 ,,,,,,,,,
11/2/23,$148.76 ,11099080,$144.54 ,$149.00 ,$143.83 ,,,,,,,,,
11/1/23,$143.98 ,10819560,$145.98 ,$146.02 ,$143.82 ,,,,,,,,,
10/31/23,$145.73 ,14261260,$146.10 ,$146.52 ,$144.23 ,,,,,,,,,
10/30/23,$146.09 ,13857150,$145.66 ,$146.44 ,$144.32 ,,,,,,,,,
10/27/23,$144.35 ,24524340,$150.72 ,$151.25 ,$143.96 ,,,,,,,,,
10/26/23,$154.75 ,10830420,$155.01 ,$155.18 ,$153.63 ,,,,,,,,,
10/25/23,$155.87 ,10502370,$156.94 ,$157.41 ,$155.17 ,,,,,,,,,
10/24/23,$156.65 ,17689940,$160.89 ,$161.08 ,$156.47 ,,,,,,,,,
10/23/23,$160.68 ,16232380,$163.30 ,$164.43 ,$160.25 ,,,,,,,,,
10/20/23,$166.83 ,7458286,$168.41 ,$169.10 ,$166.10 ,,,,,,,,,
10/19/23,$169.10 ,6580157,$168.70 ,$170.17 ,$167.51 ,,,,,,,,,
10/18/23,$168.92 ,6893452,$168.47 ,$169.70 ,$167.58 ,,,,,,,,,
10/17/23,$167.59 ,7538316,$164.83 ,$168.20 ,$164.65 ,,,,,,,,,
10/16/23,$165.40 ,5445954,$165.34 ,$165.81 ,$163.85 ,,,,,,,,,
10/13/23,$164.06 ,8044677,$163.41 ,$164.84 ,$162.30 ,,,,,,,,,
10/12/23,$161.23 ,7396969,$163.26 ,$163.26 ,$160.90 ,,,,,,,,,
10/11/23,$161.10 ,12570720,$165.07 ,$165.08 ,$160.48 ,,,,,,,,,
10/10/23,$166.54 ,6512874,$166.77 ,$167.40 ,$165.68 ,,,,,,,,,
10/9/23,$166.72 ,8183490,$166.38 ,$168.19 ,$164.95 ,,,,,,,,,
10/6/23,$162.23 ,10190410,$164.31 ,$164.37 ,$158.99 ,,,,,,,,,
10/5/23,$163.90 ,8073048,$161.42 ,$164.75 ,$161.39 ,,,,,,,,,
10/4/23,$163.04 ,9664693,$164.70 ,$164.98 ,$161.49 ,,,,,,,,,
10/3/23,$166.93 ,6168626,$165.92 ,$167.36 ,$165.51 ,,,,,,,,,
10/2/23,$166.54 ,6839611,$168.34 ,$168.57 ,$165.23 ,,,,,,,,,
9/29/23,$168.62 ,7396096,$170.49 ,$170.50 ,$167.82 ,,,,,,,,,
9/28/23,$170.59 ,7151760,$170.55 ,$171.70 ,$169.43 ,,,,,,,,,
9/27/23,$171.04 ,9124395,$169.37 ,$171.23 ,$168.81 ,,,,,,,,,
9/26/23,$167.80 ,5659200,$167.44 ,$168.41 ,$166.98 ,,,,,,,,,
9/25/23,$168.71 ,5509956,$166.33 ,$168.78 ,$165.99 ,,,,,,,,,
9/22/23,$166.28 ,5965497,$166.23 ,$167.42 ,$165.94 ,,,,,,,,,
9/21/23,$165.19 ,7150432,$167.12 ,$167.87 ,$165.05 ,,,,,,,,,
9/20/23,$166.69 ,5942108,$167.07 ,$168.51 ,$166.60 ,,,,,,,,,
9/19/23,$167.20 ,6617029,$168.69 ,$168.96 ,$166.43 ,,,,,,,,,
9/18/23,$167.22 ,7027558,$167.87 ,$168.36 ,$166.40 ,,,,,,,,,
9/15/23,$166.50 ,17439740,$166.21 ,$168.37 ,$165.88 ,,,,,,,,,
9/14/23,$167.23 ,8822822,$167.70 ,$168.50 ,$167.12 ,,,,,,,,,
9/13/23,$166.20 ,5759464,$167.41 ,$167.75 ,$165.58 ,,,,,,,,,
9/12/23,$166.81 ,7521146,$165.30 ,$167.19 ,$165.10 ,,,,,,,,,
9/11/23,$163.76 ,7155050,$168.08 ,$168.59 ,$162.87 ,,,,,,,,,
9/8/23,$167.21 ,7435923,$167.42 ,$168.49 ,$166.71 ,,,,,,,,,
9/7/23,$166.64 ,7925879,$167.14 ,$167.90 ,$166.28 ,,,,,,,,,
9/6/23,$166.63 ,7195549,$166.28 ,$167.44 ,$165.58 ,,,,,,,,,
9/5/23,$166.46 ,9755844,$165.28 ,$167.56 ,$165.20 ,,,,,,,,,
9/1/23,$164.30 ,6663003,$162.64 ,$164.69 ,$162.64 ,,,,,,,,,
8/31/23,$161.10 ,7003681,$161.01 ,$161.24 ,$159.93 ,,,,,,,,,
8/30/23,$160.18 ,5534892,$160.59 ,$161.25 ,$159.93 ,,,,,,,,,
8/29/23,$159.96 ,5374765,$160.91 ,$160.95 ,$159.10 ,,,,,,,,,
8/28/23,$160.21 ,4386082,$159.53 ,$161.80 ,$159.22 ,,,,,,,,,
8/25/23,$159.12 ,5291847,$159.07 ,$159.91 ,$157.65 ,,,,,,,,,
8/24/23,$157.94 ,5989609,$157.73 ,$159.89 ,$157.56 ,,,,,,,,,
8/23/23,$159.25 ,4975570,$158.14 ,$159.41 ,$156.70 ,,,,,,,,,
8/22/23,$159.04 ,6081658,$160.49 ,$161.25 ,$158.97 ,,,,,,,,,
8/21/23,$160.36 ,6802337,$161.20 ,$162.07 ,$159.45 ,,,,,,,,,
8/18/23,$160.90 ,5999190,$158.38 ,$161.32 ,$158.16 ,,,,,,,,,
8/17/23,$159.75 ,8270458,$159.18 ,$162.14 ,$158.97 ,,,,,,,,,
8/16/23,$158.63 ,7920458,$160.52 ,$161.83 ,$158.47 ,,,,,,,,,
8/15/23,$159.24 ,7876471,$163.40 ,$163.41 ,$159.10 ,,,,,,,,,
8/14/23,$164.03 ,6060083,$163.77 ,$164.25 ,$162.61 ,,,,,,,,,
8/11/23,$164.15 ,6682611,$160.50 ,$164.17 ,$160.18 ,,,,,,,,,
8/10/23,$160.83 ,8647064,$160.33 ,$162.48 ,$159.62 ,,,,,,,,,
8/9/23,$159.86 ,10531480,$160.86 ,$161.44 ,$159.31 ,,,,,,,,,
8/8/23,$159.65 ,6451267,$157.94 ,$159.79 ,$156.22 ,,,,,,,,,
8/7/23,$159.89 ,13927390,$161.01 ,$161.38 ,$159.08 ,,,,,,,,,
8/4/23,$159.31 ,10185370,$160.66 ,$163.02 ,$159.04 ,,,,,,,,,
8/3/23,$159.67 ,6682224,$159.91 ,$161.70 ,$158.86 ,,,,,,,,,
8/2/23,$159.73 ,7071269,$161.17 ,$161.22 ,$158.06 ,,,,,,,,,
8/1/23,$162.30 ,7534939,$163.64 ,$163.64 ,$160.55 ,,,,,,,,,
7/31/23,$163.66 ,13062490,$161.13 ,$163.98 ,$160.62 ,,,,,,,,,
7/28/23,$158.87 ,6546464,$158.41 ,$159.00 ,$156.51 ,,,,,,,,,
7/27/23,$159.66 ,6470137,$162.09 ,$162.47 ,$159.22 ,,,,,,,,,
7/26/23,$161.34 ,6056366,$160.88 ,$162.09 ,$160.55 ,,,,,,,,,
7/25/23,$162.56 ,6767564,$161.91 ,$163.51 ,$160.66 ,,,,,,,,,
7/24/23,$161.82 ,9722057,$160.47 ,$164.04 ,$160.01 ,,,,,,,,,
7/21/23,$158.69 ,8760132,$157.53 ,$158.83 ,$157.06 ,,,,,,,,,
7/20/23,$156.40 ,5866574,$156.16 ,$157.19 ,$155.71 ,,,,,,,,,
7/19/23,$154.69 ,5653115,$153.83 ,$155.78 ,$153.28 ,,,,,,,,,
7/18/23,$153.75 ,6798680,$152.67 ,$156.07 ,$152.37 ,,,,,,,,,
7/17/23,$153.44 ,4353317,$153.35 ,$154.14 ,$152.64 ,,,,,,,,,
7/14/23,$153.58 ,7065664,$157.01 ,$157.02 ,$153.30 ,,,,,,,,,
7/13/23,$157.51 ,8143855,$159.84 ,$160.60 ,$156.57 ,,,,,,,,,
7/12/23,$159.64 ,6463957,$159.22 ,$160.34 ,$158.33 ,,,,,,,,,
7/11/23,$158.12 ,5061517,$156.00 ,$158.41 ,$155.66 ,,,,,,,,,
7/10/23,$155.25 ,5167916,$153.93 ,$155.79 ,$153.92 ,,,,,,,,,
7/7/23,$154.22 ,6602217,$152.14 ,$155.99 ,$151.96 ,,,,,,,,,
7/6/23,$152.88 ,9206088,$155.20 ,$155.83 ,$151.63 ,,,,,,,,,
7/5/23,$156.31 ,6320294,$157.70 ,$157.70 ,$155.12 ,,,,,,,,,
7/3/23,$157.21 ,3272586,$157.18 ,$158.10 ,$156.70 ,,,,,,,,,
6/30/23,$157.35 ,6346777,$157.46 ,$157.92 ,$156.61 ,,,,,,,,,
6/29/23,$156.24 ,5633479,$155.43 ,$156.27 ,$154.44 ,,,,,,,,,
6/28/23,$154.92 ,5773828,$153.44 ,$155.02 ,$152.19 ,,,,,,,,,
6/27/23,$153.53 ,6581662,$153.50 ,$154.71 ,$152.82 ,,,,,,,,,
6/26/23,$154.01 ,7371817,$151.62 ,$154.97 ,$151.54 ,,,,,,,,,
6/23/23,$151.35 ,15172660,$151.01 ,$151.70 ,$150.13 ,,,,,,,,,
6/22/23,$152.64 ,7089588,$153.35 ,$153.59 ,$151.97 ,,,,,,,,,
6/21/23,$154.88 ,7328152,$152.67 ,$155.96 ,$152.50 ,,,,,,,,,
6/20/23,$153.68 ,10443230,$156.15 ,$156.57 ,$152.24 ,,,,,,,,,
6/16/23,$157.26 ,22875220,$158.57 ,$159.24 ,$157.26 ,,,,,,,,,
6/15/23,$158.28 ,7705434,$157.32 ,$159.79 ,$157.32 ,,,,,,,,,
6/14/23,$157.09 ,7721057,$159.98 ,$160.77 ,$156.15 ,,,,,,,,,
6/13/23,$158.51 ,7660771,$158.52 ,$160.58 ,$158.27 ,,,,,,,,,
6/12/23,$157.33 ,7162092,$157.06 ,$159.33 ,$156.23 ,,,,,,,,,
6/9/23,$158.86 ,6669832,$159.28 ,$160.39 ,$158.62 ,,,,,,,,,
6/8/23,$159.24 ,7142908,$160.16 ,$160.49 ,$157.09 ,,,,,,,,,
6/7/23,$159.83 ,9900022,$156.55 ,$160.21 ,$156.50 ,,,,,,,,,
6/6/23,$155.79 ,6176434,$153.33 ,$156.16 ,$153.20 ,,,,,,,,,
6/5/23,$155.51 ,6443842,$158.45 ,$157.89 ,$155.24 ,,,,,,,,,
6/2/23,$156.26 ,9464262,$154.58 ,$156.75 ,$153.61 ,,,,,,,,,
6/1/23,$152.16 ,9887729,$151.30 ,$153.74 ,$149.74 ,,,,,,,,,
5/31/23,$150.62 ,13346440,$151.54 ,$152.42 ,$150.36 ,,,,,,,,,
5/30/23,$153.12 ,7814766,$151.67 ,$153.26 ,$151.21 ,,,,,,,,,
5/26/23,$154.08 ,7736203,$155.29 ,$155.63 ,$153.46 ,,,,,,,,,
5/25/23,$154.56 ,7037671,$154.68 ,$155.63 ,$153.50 ,,,,,,,,,
5/24/23,$157.27 ,7063999,$157.95 ,$158.57 ,$156.29 ,,,,,,,,,
5/23/23,$156.85 ,10436210,$154.14 ,$157.68 ,$153.84 ,,,,,,,,,
5/22/23,$152.44 ,11660950,$153.79 ,$154.83 ,$152.09 ,,,,,,,,,
5/19/23,$155.23 ,8100946,$154.89 ,$156.44 ,$153.99 ,,,,,,,,,
5/18/23,$154.01 ,7477698,$152.87 ,$154.24 ,$151.53 ,,,,,,,,,
5/17/23,$155.71 ,6169555,$154.79 ,$156.42 ,$153.96 ,,,,,,,,,
5/16/23,$153.51 ,7009079,$156.48 ,$157.02 ,$153.33 ,,,,,,,,,
5/15/23,$157.20 ,5096748,$157.23 ,$158.16 ,$156.23 ,,,,,,,,,
5/12/23,$156.62 ,4898904,$157.00 ,$157.93 ,$155.56 ,,,,,,,,,
5/11/23,$156.22 ,6666132,$155.38 ,$156.32 ,$153.89 ,,,,,,,,,
5/10/23,$157.09 ,6161227,$160.44 ,$160.44 ,$155.88 ,,,,,,,,,
5/9/23,$159.12 ,5019809,$158.11 ,$160.42 ,$157.91 ,,,,,,,,,
5/8/23,$159.58 ,5028202,$161.57 ,$162.30 ,$159.52 ,,,,,,,,,
5/5/23,$160.21 ,5801986,$159.30 ,$161.12 ,$158.78 ,,,,,,,,,
5/4/23,$156.22 ,7500368,$157.11 ,$158.20 ,$155.42 ,,,,,,,,,
5/3/23,$156.83 ,7538057,$158.15 ,$159.57 ,$156.74 ,,,,,,,,,
5/2/23,$160.04 ,10701670,$165.32 ,$165.38 ,$158.45 ,,,,,,,,,
5/1/23,$167.24 ,6099800,$167.71 ,$168.73 ,$166.36 ,,,,,,,,,
4/28/23,$168.58 ,10036290,$164.50 ,$168.94 ,$164.05 ,,,,,,,,,
4/27/23,$166.95 ,6417225,$166.43 ,$167.39 ,$165.07 ,,,,,,,,,
4/26/23,$165.98 ,5927431,$168.21 ,$168.95 ,$165.23 ,,,,,,,,,
4/25/23,$168.99 ,5807244,$170.32 ,$170.40 ,$168.43 ,,,,,,,,,
4/24/23,$171.48 ,7177576,$169.10 ,$172.38 ,$168.58 ,,,,,,,,,
4/21/23,$169.12 ,7179013,$169.83 ,$170.59 ,$168.84 ,,,,,,,,,
4/20/23,$169.85 ,5851104,$168.76 ,$170.06 ,$168.02 ,,,,,,,,,
4/19/23,$170.68 ,5506770,$169.46 ,$170.74 ,$169.10 ,,,,,,,,,
4/18/23,$170.52 ,8045627,$170.82 ,$172.39 ,$170.13 ,,,,,,,,,
4/17/23,$170.92 ,7005985,$172.39 ,$172.54 ,$170.22 ,,,,,,,,,
4/14/23,$172.44 ,4930721,$172.50 ,$172.88 ,$171.22 ,,,,,,,,,
4/13/23,$172.09 ,6856568,$170.25 ,$172.47 ,$169.82 ,,,,,,,,,
4/12/23,$169.82 ,6157875,$170.45 ,$171.12 ,$169.47 ,,,,,,,,,
4/11/23,$169.22 ,5469592,$169.07 ,$170.34 ,$168.07 ,,,,,,,,,
4/10/23,$168.29 ,5923503,$168.49 ,$169.68 ,$167.31 ,,,,,,,,,
4/6/23,$167.65 ,5803168,$169.35 ,$169.41 ,$167.13 ,,,,,,,,,
4/5/23,$169.88 ,6478114,$169.26 ,$170.44 ,$167.74 ,,,,,,,,,
4/4/23,$169.04 ,7521448,$171.14 ,$171.14 ,$167.72 ,,,,,,,,,
4/3/23,$169.95 ,12868170,$169.80 ,$171.10 ,$168.92 ,,,,,,,,,
3/31/23,$163.16 ,7041436,$162.70 ,$163.72 ,$162.15 ,,,,,,,,,
3/30/23,$162.39 ,6322353,$162.25 ,$163.01 ,$161.58 ,,,,,,,,,
3/29/23,$160.86 ,7569727,$160.62 ,$161.32 ,$159.33 ,,,,,,,,,
3/28/23,$159.49 ,5605382,$157.28 ,$160.19 ,$156.68 ,,,,,,,,,
3/27/23,$157.65 ,7006768,$157.40 ,$158.48 ,$155.69 ,,,,,,,,,
3/24/23,$156.06 ,6601923,$152.10 ,$156.65 ,$151.83 ,,,,,,,,,
3/23/23,$154.52 ,7859437,$157.02 ,$158.76 ,$153.14 ,,,,,,,,,
3/22/23,$156.07 ,6314994,$159.87 ,$160.06 ,$155.93 ,,,,,,,,,
3/21/23,$159.31 ,9753541,$157.16 ,$159.57 ,$156.47 ,,,,,,,,,
3/20/23,$154.58 ,8461413,$151.74 ,$155.78 ,$151.29 ,,,,,,,,,
3/17/23,$152.34 ,33161770,$153.62 ,$155.38 ,$150.60 ,,,,,,,,,
3/16/23,$154.29 ,12852170,$150.16 ,$155.47 ,$149.91 ,,,,,,,,,
3/15/23,$153.80 ,14063140,$155.59 ,$157.95 ,$152.01 ,,,,,,,,,
3/14/23,$160.76 ,10035190,$158.26 ,$164.02 ,$157.88 ,,,,,,,,,
3/13/23,$158.71 ,10106130,$156.44 ,$160.95 ,$153.80 ,,,,,,,,,
3/10/23,$159.67 ,7385803,$160.94 ,$164.67 ,$158.67 ,,,,,,,,,
3/9/23,$160.51 ,6214745,$163.79 ,$165.49 ,$160.19 ,,,,,,,,,
3/8/23,$162.99 ,5435819,$163.23 ,$165.29 ,$161.38 ,,,,,,,,,
3/7/23,$164.03 ,7392967,$165.70 ,$166.60 ,$163.58 ,,,,,,,,,
3/6/23,$166.17 ,7703600,$164.34 ,$166.80 ,$163.81 ,,,,,,,,,
3/3/23,$164.96 ,6007546,$160.87 ,$165.58 ,$160.42 ,,,,,,,,,
3/2/23,$162.56 ,5582097,$161.98 ,$163.49 ,$161.59 ,,,,,,,,,
3/1/23,$162.05 ,7470391,$160.92 ,$163.59 ,$160.59 ,,,,,,,,,
2/28/23,$160.77 ,10854230,$164.32 ,$164.32 ,$160.28 ,,,,,,,,,
2/27/23,$162.82 ,6386760,$163.01 ,$163.37 ,$161.92 ,,,,,,,,,
2/24/23,$162.41 ,5330180,$160.77 ,$162.60 ,$159.15 ,,,,,,,,,
2/23/23,$161.93 ,6445523,$162.25 ,$162.84 ,$160.56 ,,,,,,,,,
2/22/23,$160.35 ,6205935,$160.28 ,$161.66 ,$158.91 ,,,,,,,,,
2/21/23,$161.00 ,7259738,$162.18 ,$163.75 ,$160.70 ,,,,,,,,,
2/17/23,$162.85 ,9612107,$164.73 ,$164.84 ,$161.85 ,,,,,,,,,
2/16/23,$166.57 ,6727542,$168.19 ,$168.66 ,$166.40 ,,,,,,,,,
2/15/23,$169.01 ,8888908,$169.40 ,$169.52 ,$167.50 ,,,,,,,,,
2/14/23,$172.32 ,8077335,$170.48 ,$173.51 ,$169.98 ,,,,,,,,,
